campaign_id,adgroup_id,criterion_id,date,position,match_type,clicks,conversions
70949153,2456185073,48669652,2014-09-27,2.2,Phrase,26,0
70949153,2456185073,74606800,2014-09-27,3.7,Exact,5,0
70949153,2456185073,19570647849,2014-09-27,3,Broad,1,0
70949153,2456185073,36737625386,2014-09-27,2.7,Broad,1,0
70949153,2456185073,24803830586,2014-09-27,2.6,Broad,2,1
70949153,2978081513,30846377033,2014-09-27,1.7,Phrase,1,0
70949153,2978080913,64497075113,2014-09-27,2.2,Broad,2,0
70949153,2978081513,3627913984,2014-09-27,2.3,Phrase,3,0
70949153,2978080913,33827832826,2014-09-27,2.4,Broad,1,0
70949153,2978081513,52863461393,2014-09-27,2,Broad,1,0
70949153,2644375913,97091504,2014-09-27,2.5,Phrase,9,0
70949153,2456185073,52293921952,2014-09-27,2.4,Broad,4,0
70949153,2978081513,15188013148,2014-09-27,1.9,Phrase,1,0
70949153,2978081033,64497081713,2014-09-27,2.3,Broad,2,0
70949153,2644375913,53076101,2014-09-27,3,Exact,1,0
70949153,2978081393,64497081593,2014-09-27,2.3,Broad,1,0
70949153,2978081633,35900480553,2014-09-27,2.4,Broad,2,0
70949153,2978081153,64497075593,2014-09-27,2,Broad,1,0
70949153,2978081633,64497075233,2014-09-27,2,Broad,5,0
70949153,2978081753,64497081833,2014-09-27,2.3,Broad,1,0
70949153,2978082113,33827834746,2014-09-27,2.4,Broad,1,0
70949153,3667758953,10016485681,2014-09-27,1.7,Phrase,2,0
70949153,3667758953,110466057,2014-09-27,2.7,Exact,2,0
70949153,3667755353,2416255213,2014-09-27,1.6,Exact,1,0
70949153,3667758953,1223113296,2014-09-27,2.6,Phrase,1,0
70949153,3667758953,137472477,2014-09-27,2.2,Exact,3,0
70949153,3667758953,393603335,2014-09-27,2.3,Exact,1,0
70949153,3667755353,23073062396,2014-09-27,1.4,Broad,2,0
70949153,3667758953,11401671828,2014-09-27,2.7,Broad,10,0
70949153,3667758953,19259587003,2014-09-27,2,Broad,3,0
70949153,3616859153,21178493843,2014-09-27,2.8,Broad,4,0
70949153,3667769633,3568301164,2014-09-27,2.7,Exact,2,0
70949153,3667758953,19170550688,2014-09-27,1.6,Broad,1,0
70949153,3616859153,1763799579,2014-09-27,3.7,Phrase,1,0
70949153,3667758953,19570649169,2014-09-27,3,Broad,4,0
70949153,3616858193,16185161197,2014-09-27,1.9,Phrase,1,0
70949153,3616860953,23489422703,2014-09-27,2.4,Broad,3,0
70949153,3616862153,2222885227,2014-09-27,2.8,Exact,1,0
70949153,3616859753,2255852587,2014-09-27,2.3,Exact,6,0
70949153,3616859393,31412766482,2014-09-27,2.9,Broad,1,0
70949153,3616859393,2249365987,2014-09-27,2.6,Exact,2,0
70949153,3616859753,2255859907,2014-09-27,2,Exact,1,0
70949153,3616861313,3295103430,2014-09-27,2,Exact,1,0
70949153,3616861313,3295033890,2014-09-27,1,Exact,1,0
70949153,3616859393,2249357047,2014-09-27,2,Exact,1,0
70949153,3616859393,2253459967,2014-09-27,3.1,Phrase,1,0
70949153,3616862153,28946019350,2014-09-27,2.2,Broad,5,0
70949153,3616862033,39761957928,2014-09-27,2.6,Broad,3,0
70949153,3616862513,733316106,2014-09-27,2.3,Phrase,1,0
70949153,3616862513,733316136,2014-09-27,3.5,Exact,1,0
70949153,3616861313,31412766842,2014-09-27,2,Broad,1,0
70949153,3616862513,18651811111,2014-09-27,3.1,Broad,1,0
70949153,3616863353,16643012706,2014-09-27,2,Exact,1,0
70949153,3616864313,21178445843,2014-09-27,2.8,Broad,2,0
70949153,3616864073,1480740639,2014-09-27,4,Exact,1,0
70942913,3667756313,4040039584,2014-09-27,1,Phrase,1,0
70942913,3913336193,30776774137,2014-09-27,2.2,Broad,8,0
70942913,3667756313,30770550817,2014-09-27,1.9,Broad,5,0
70942913,3667756313,3328926546,2014-09-27,3,Exact,1,0
70942913,3667766993,3328908246,2014-09-27,4.6,Phrase,2,0
70942913,3913336073,30769314697,2014-09-27,4.5,Broad,2,0
70942913,3913336193,3568350004,2014-09-27,2.1,Exact,4,0
70942913,3913336073,3954300664,2014-09-27,2.6,Phrase,5,0
70942913,3913336073,61786677473,2014-09-27,4.4,Broad,3,0
70942913,3667766993,3328926486,2014-09-27,2.3,Exact,2,1
70942913,3913336313,3893973200,2014-09-27,4.3,Broad,3,0
70942913,3667766993,23913294266,2014-09-27,2.8,Broad,2,0
70942913,3667756313,61786764113,2014-09-27,3,Broad,1,0
70942913,3667756313,29800796363,2014-09-27,2.5,Broad,1,0
70942913,3667766993,56427316550,2014-09-27,2.9,Broad,1,0
70942913,3913336073,30776768137,2014-09-27,2.7,Broad,2,0
70942913,3667756313,37983268963,2014-09-27,2.2,Broad,2,0
70942913,4883501393,24743417786,2014-09-27,2.5,Broad,1,0
70942913,4959581513,6093376814,2014-09-27,4.2,Exact,2,0
70942913,3913336313,4990252185,2014-09-27,1.1,Exact,4,0
70942913,3913336313,30776767897,2014-09-27,1.4,Broad,9,0
70942913,3913336313,6098363954,2014-09-27,2.5,Exact,1,0
70942913,3913336313,43982482792,2014-09-27,1.8,Broad,1,0
70942913,4883501393,61786769993,2014-09-27,2.5,Broad,1,0
70942913,3913336313,43474752113,2014-09-27,2,Broad,1,1
70942913,4883501393,23751936382,2014-09-27,3.1,Broad,1,0
70942913,3913336313,5095774144,2014-09-27,1.1,Phrase,3,0
70942913,4959581513,11774227791,2014-09-27,7,Exact,1,0
70942913,3913336313,6126409046,2014-09-27,4.7,Broad,2,1
70942913,3913336313,15048323089,2014-09-27,1.9,Broad,2,0
70942913,4883501393,30776773657,2014-09-27,3.1,Broad,2,0
70942913,4883501393,61786764713,2014-09-27,2.1,Broad,1,0
70942913,4959581513,61786763153,2014-09-27,1,Broad,2,0
70942913,5872362233,61786771673,2014-09-27,2.3,Broad,2,0
70942913,5872362233,61786772153,2014-09-27,3.8,Broad,1,0
70942913,5872362233,665283804,2014-09-27,2.9,Broad,11,0
70942913,5872362233,1099652685,2014-09-27,3.7,Broad,20,0
70942913,5872362233,15487755755,2014-09-27,2.2,Broad,2,0
70942913,5872362233,10614624971,2014-09-27,2.4,Broad,1,0
70953233,2200078913,30153260619,2014-09-27,1.8,Broad,2,0
70953233,2200078673,28386502545,2014-09-27,5.3,Broad,3,0
70953233,2200078673,946428466,2014-09-27,2.3,Phrase,1,0
70953233,2200078673,61209505913,2014-09-27,2.8,Broad,38,1
70953233,2200078673,1284707749,2014-09-27,1.9,Exact,11,1
70953233,2200079153,2129583073,2014-09-27,1.3,Phrase,6,0
70953233,2200078673,946429876,2014-09-27,3.1,Exact,1,0
70953233,2200078673,1179941346,2014-09-27,1.7,Phrase,18,1
70953233,2200078673,946430386,2014-09-27,2.1,Exact,12,0
70953233,2200078673,1032361878,2014-09-27,1.5,Exact,202,1
70953233,2200078913,15045760,2014-09-27,2.8,Exact,31,0
70953233,2200078913,91592624,2014-09-27,2.3,Phrase,448,3
70953233,2200078673,247219219,2014-09-27,2.8,Phrase,1,0
70953233,2200079153,2172778213,2014-09-27,1.7,Exact,10,0
70953233,2200079153,3303306666,2014-09-27,4.3,Phrase,1,0
70953233,2200079153,3303297786,2014-09-27,1.6,Exact,1,0
70953233,2200080593,3672770873,2014-09-27,3.4,Exact,1,0
70953233,2200079153,2713294684,2014-09-27,1.7,Exact,5,0
70953233,2200079153,2129632153,2014-09-27,1.4,Phrase,2,0
70953233,2200079153,3303112386,2014-09-27,1.4,Exact,8,1
70953233,2200079153,3568312924,2014-09-27,5.4,Exact,1,0
70953233,2200079153,3303324906,2014-09-27,2.3,Exact,3,0
70953233,2200079153,2172739753,2014-09-27,1.8,Exact,4,0
70953233,2200079153,30592984550,2014-09-27,1.6,Broad,12,0
70953233,2200079153,26749440471,2014-09-27,1.9,Broad,26,0
70953233,2200080593,3917307577,2014-09-27,3.3,Exact,2,0
70953233,2200090433,3303088026,2014-09-27,2,Phrase,1,0
70953233,2200084673,62154368393,2014-09-27,2.3,Broad,1,0
70953233,2200090433,2172777613,2014-09-27,3,Exact,5,0
70953233,2200087673,19259135683,2014-09-27,2.2,Broad,7,0
70953233,2200084673,21447657378,2014-09-27,1.7,Phrase,1,0
70953233,2200087673,1763641839,2014-09-27,1.8,Phrase,9,0
70953233,2200084673,22264811959,2014-09-27,1.5,Phrase,1,0
70953233,2200084673,22262926279,2014-09-27,1.4,Exact,1,0
70953233,2200090433,2172777733,2014-09-27,2,Phrase,3,0
70953233,2200080593,30494870738,2014-09-27,2.9,Broad,2,0
70953233,2200080593,30155082939,2014-09-27,1.8,Broad,1,0
70953233,2200080593,4095646597,2014-09-27,2,Phrase,14,0
70953233,2200084673,28608128873,2014-09-27,1,Exact,1,0
70953233,2200087673,38379610658,2014-09-27,3,Broad,1,0
70953233,2200090433,26752108431,2014-09-27,1.9,Broad,3,0
70953233,2200090433,28949474381,2014-09-27,2.4,Broad,7,0
70953233,2200099553,3278304808,2014-09-27,2.5,Phrase,1,0
70953233,2200090433,4070786104,2014-09-27,1.3,Phrase,3,0
70953233,2200090433,62154586193,2014-09-27,2.8,Broad,1,0
70953233,2200090433,3568279984,2014-09-27,1.3,Exact,1,0
70953233,2200090433,3568228024,2014-09-27,1.5,Exact,1,0
70953233,2200099553,2037206881,2014-09-27,1.4,Exact,3,0
70953233,2200090433,62154372953,2014-09-27,2.1,Broad,9,0
70953233,2200090433,28948848941,2014-09-27,2.5,Broad,4,0
70953233,2200090433,28948204901,2014-09-27,2.6,Broad,1,0
70953233,2200099553,20606565232,2014-09-27,2.8,Broad,1,0
70953233,2200090433,38213606835,2014-09-27,3,Broad,2,0
70953233,2200090433,3672781193,2014-09-27,2.5,Exact,3,0
70953233,2200090433,3303295266,2014-09-27,1.3,Exact,2,0
70953233,2200099553,23075806436,2014-09-27,2.2,Broad,8,0
70953233,2200100513,15050590,2014-09-27,2.3,Exact,79,0
70953233,2200100513,39653670,2014-09-27,1.9,Exact,12,0
70953233,2200100513,15050580,2014-09-27,3.3,Exact,6,0
70953233,2200099553,38229510075,2014-09-27,1.6,Broad,1,0
70953233,2200099553,38229514155,2014-09-27,1.1,Broad,1,0
70953233,2200100513,53972527,2014-09-27,3,Phrase,1,0
70953233,2200100513,39652590,2014-09-27,2.4,Exact,12,0
70953233,2200100513,66189171,2014-09-27,2.6,Phrase,1,0
70953233,2200100513,17394913,2014-09-27,1.9,Exact,24,0
70953233,2200100513,15050600,2014-09-27,2.9,Exact,7,0
70953233,2200100513,68604011,2014-09-27,3.3,Exact,2,0
70953233,2200100513,109522531,2014-09-27,2,Exact,2,0
70953233,2200100513,144518976,2014-09-27,2.3,Phrase,23,0
70953233,2200100513,110462837,2014-09-27,3.1,Exact,2,0
70953233,2200100513,366129771,2014-09-27,1.7,Exact,1,0
70953233,2200100513,144502796,2014-09-27,3.6,Phrase,11,0
70953233,2200100513,144515536,2014-09-27,4.2,Phrase,2,0
70953233,2200100513,116974075,2014-09-27,2.1,Exact,5,0
70953233,2200100513,130493011,2014-09-27,2.5,Phrase,8,0
70953233,2200100513,110464077,2014-09-27,2.9,Exact,1,0
70953233,2200100513,92924205,2014-09-27,2.6,Exact,2,0
70953233,2200100513,127317060,2014-09-27,1.4,Exact,1,0
70953233,2200100513,165918382,2014-09-27,2.2,Exact,11,0
70953233,2200100513,110470357,2014-09-27,1.5,Exact,19,0
70953233,2200100513,1808349244,2014-09-27,1.5,Exact,3,0
70953233,2200100513,456043167,2014-09-27,1.9,Phrase,1,0
70953233,2200100513,994353835,2014-09-27,1.5,Exact,1,0
70953233,2200100513,993561475,2014-09-27,2,Exact,2,0
70953233,2200100513,1529490295,2014-09-27,1.8,Exact,3,0
70953233,2200100513,1846749845,2014-09-27,2.4,Phrase,1,0
70953233,2200100513,410192261,2014-09-27,1.5,Exact,5,0
70953233,2200100513,660365433,2014-09-27,2.5,Phrase,1,1
70953233,2200100513,3250253527,2014-09-27,2.6,Exact,3,0
70953233,2200100513,20606274112,2014-09-27,2.8,Broad,9,0
70953233,2200100513,13909943508,2014-09-27,2.4,Broad,140,0
70953233,2200100513,18895597002,2014-09-27,2.2,Broad,20,0
70953233,2200100513,18269149574,2014-09-27,2.4,Broad,11,0
70953233,2200100513,22499036666,2014-09-27,1,Broad,1,0
70953233,2200100513,19747457784,2014-09-27,1.1,Broad,3,0
70953233,2200100513,13398173204,2014-09-27,2.1,Broad,13,0
70953233,2200100513,28949820581,2014-09-27,1,Broad,16,0
70953233,2200100513,28949820221,2014-09-27,1.4,Broad,6,0
70953233,2200100513,19810740721,2014-09-27,1.9,Broad,67,1
70953233,2200100513,13909782048,2014-09-27,2.2,Broad,82,1
70953233,2604863273,10920492261,2014-09-27,2,Exact,1,0
70953233,2200100633,20095353804,2014-09-27,1.9,Broad,2,0
70953233,2604863273,18571658057,2014-09-27,2.3,Broad,2,0
70953233,2200100513,38380578578,2014-09-27,1.3,Broad,1,0
70953233,2604863273,3741966833,2014-09-27,1.9,Exact,3,0
70953233,2604863273,66421980,2014-09-27,2.2,Exact,15,0
70953233,2604863273,119646922,2014-09-27,2,Exact,6,0
70953233,2604863273,18571660337,2014-09-27,1.8,Broad,2,0
70953233,2604863273,8198834089,2014-09-27,2.5,Phrase,2,0
70953233,2200101113,62154585833,2014-09-27,2.1,Broad,1,0
70953233,2604863273,110464217,2014-09-27,2,Exact,1,0
70953233,2604863273,37314335743,2014-09-27,3.2,Broad,1,1
70953233,2604863273,28936477913,2014-09-27,2,Exact,8,2
70953233,2604863273,28937764433,2014-09-27,2.4,Phrase,1,0
70953233,2604863273,38229518595,2014-09-27,3.5,Broad,1,0
70953233,2604863273,28950266981,2014-09-27,2.4,Broad,4,0
70953233,2604863273,41073407120,2014-09-27,2.6,Broad,1,0
70953233,2604863273,24128394405,2014-09-27,2.8,Broad,7,0
70953233,2604863273,38229508875,2014-09-27,1.6,Broad,16,0
70953233,2604863273,38112618067,2014-09-27,2.4,Broad,3,0
70953233,2604863273,52964110791,2014-09-27,4.5,Broad,4,0
70953233,2604863273,20358531925,2014-09-27,3.3,Broad,3,0
70953233,2604863273,37314335263,2014-09-27,2.1,Broad,14,0
70953233,2674767593,2650692381,2014-09-27,1.9,Exact,6,0
70953233,2986162673,3568361464,2014-09-27,1.3,Exact,2,0
70953233,2986162673,62154587393,2014-09-27,1.1,Broad,2,0
70953233,2986162673,12674872895,2014-09-27,1.1,Phrase,5,0
70953233,2674767593,4057778211,2014-09-27,1.3,Exact,1,0
70953233,2674767593,1179943176,2014-09-27,2.2,Phrase,10,0
70953233,2986162673,38229169275,2014-09-27,1.3,Broad,1,0
70953233,2674767593,45286026225,2014-09-27,1.9,Broad,1,0
70953233,2674767593,3898629231,2014-09-27,1.4,Exact,3,0
70953233,2674767593,3898630971,2014-09-27,1.3,Exact,2,0
70953233,2674767593,38213640195,2014-09-27,2,Broad,2,0
70953233,2986162673,38213606715,2014-09-27,1.8,Broad,2,0
70953233,2674767593,3898630371,2014-09-27,1.8,Exact,2,0
70953233,3727403513,35771041553,2014-09-27,1,Phrase,1,0
70953233,3727403273,31174445240,2014-09-27,1.4,Broad,1,0
70953233,3878898953,36788901113,2014-09-27,1.6,Phrase,5,0
70953233,3878899193,39745721457,2014-09-27,2.4,Broad,1,0
70953233,3878899193,2446125029,2014-09-27,2.3,Phrase,1,0
70953233,3878898353,24943705122,2014-09-27,2.5,Broad,8,0
70953233,3878899193,2446110689,2014-09-27,1.5,Exact,1,0
70953233,3878898833,13909625448,2014-09-27,2,Broad,3,1
70953233,3878899433,374413660,2014-09-27,2.9,Phrase,1,0
70953233,3878899073,2446290389,2014-09-27,2.1,Phrase,3,0
70953233,3727403513,62154590273,2014-09-27,1.9,Broad,1,0
70953233,3878899073,2446271609,2014-09-27,1.9,Exact,3,0
70953233,3878898353,36788726633,2014-09-27,2.7,Exact,3,0
70953233,3878898353,15346776454,2014-09-27,1.9,Phrase,2,0
70953233,3878900513,51971385340,2014-09-27,2.1,Broad,2,0
70953233,3878899673,29716911776,2014-09-27,2,Broad,3,0
70953233,3878900633,40619860667,2014-09-27,1.3,Broad,6,0
70953233,3878899673,16040389196,2014-09-27,1.4,Exact,2,0
70953233,3878900393,2446302389,2014-09-27,1.4,Exact,2,0
70953233,3878900393,19258239523,2014-09-27,2.2,Broad,5,1
70953233,3878900393,62154371273,2014-09-27,1.3,Broad,2,0
70953233,3878900393,36789496673,2014-09-27,2,Exact,1,0
70953233,3878900393,36789707873,2014-09-27,2.6,Phrase,1,0
70953233,3878900393,2446315949,2014-09-27,2.4,Phrase,3,0
70953233,3913361393,26846445351,2014-09-27,3.7,Broad,60,1
70953233,3913361393,4666317964,2014-09-27,2.5,Phrase,1,0
70953233,3913361393,1763654679,2014-09-27,2.5,Exact,15,0
70953233,3913361393,39590865585,2014-09-27,2.9,Broad,1,0
70953233,3913361393,28951761581,2014-09-27,2.7,Broad,3,0
70953233,3913361633,1763804919,2014-09-27,2.9,Exact,2,0
70953233,3913361633,48231278033,2014-09-27,1.8,Broad,3,0
70953233,3913361633,26846445471,2014-09-27,1.8,Broad,108,0
70953233,3913361633,1763804979,2014-09-27,2.5,Phrase,2,0
70953233,3913361633,38213611275,2014-09-27,1.5,Broad,2,0
70953233,3913361873,3568272304,2014-09-27,3.8,Exact,1,0
70953233,3913361393,4666329904,2014-09-27,3,Phrase,1,0
70953233,3913361393,3568356244,2014-09-27,1.2,Exact,5,0
70953233,3913361873,3959147884,2014-09-27,2.9,Phrase,2,0
70953233,3913361873,4070667004,2014-09-27,1.4,Phrase,5,0
70953233,3913361873,32607774825,2014-09-27,2.6,Broad,2,0
70953233,3913361873,3910346091,2014-09-27,2.8,Exact,2,0
70953233,3913361873,39590865825,2014-09-27,1.4,Broad,10,0
70953233,3913361873,26846450391,2014-09-27,2.2,Broad,54,0
70953233,3913361873,38112617227,2014-09-27,1.4,Broad,3,0
70953233,3913361873,43474551233,2014-09-27,3,Broad,1,0
70953233,3913361873,37018396185,2014-09-27,2.4,Broad,8,0
70953233,3913361873,4102490137,2014-09-27,1.8,Exact,1,0
70953233,3913361873,32607771225,2014-09-27,1.9,Broad,5,0
70953233,3913361873,28951757741,2014-09-27,2.3,Broad,3,0
70953233,3913361873,4666324684,2014-09-27,1.8,Phrase,3,0
70953233,3913361873,6097896074,2014-09-27,1.9,Exact,4,0
70953233,3913361873,4070622364,2014-09-27,1.4,Phrase,1,0
70953233,3967923473,465627376,2014-09-27,2.5,Exact,9,0
70953233,3967923473,180330803,2014-09-27,1.9,Phrase,20,0
70953233,3967922993,3711998813,2014-09-27,2,Exact,1,0
70953233,3967923233,770916492,2014-09-27,2.7,Phrase,2,0
70953233,3967922753,37647533873,2014-09-27,1.6,Exact,2,0
70953233,3967922993,37647547913,2014-09-27,1.4,Exact,4,0
70953233,3967922753,37018393905,2014-09-27,1.2,Broad,33,0
70953233,3967922753,39590858505,2014-09-27,3.6,Broad,1,0
70953233,3967922993,24943708482,2014-09-27,1.9,Broad,2,0
70953233,3967923233,533326121,2014-09-27,2.5,Exact,5,0
70953233,3967922993,37648186553,2014-09-27,1.3,Phrase,4,0
70953233,4960535033,49877593193,2014-09-27,2.3,Broad,1,0
70953233,6307746353,1032357618,2014-09-27,2.3,Exact,2,0
70953233,6307746353,20606275312,2014-09-27,6.9,Broad,1,0
70953233,6307746473,66424300,2014-09-27,2.4,Exact,240,2
70953233,6307746473,15050610,2014-09-27,1.8,Exact,332,2
70953233,6307746353,35356121867,2014-09-27,3.1,Broad,3,0
70953233,6307746353,3195101600,2014-09-27,1,Phrase,1,0
70953233,5872369673,49877593553,2014-09-27,2.7,Broad,1,0
70953233,6307746473,17064960,2014-09-27,1.7,Phrase,721,2
70953233,3967923473,50997051604,2014-09-27,1.8,Broad,1,0
70953233,6307746473,143738395,2014-09-27,3.3,Exact,5,0
70953233,6307746473,658654250,2014-09-27,2.6,Phrase,18,0
70953233,6307746473,279934372,2014-09-27,1.6,Phrase,162,2
70953233,6307746473,609542836,2014-09-27,2.3,Exact,5,0
70953233,6307746473,762081873,2014-09-27,3,Phrase,14,0
70953233,6307746473,111119315,2014-09-27,3.2,Exact,16,0
70953233,6307746473,762077133,2014-09-27,1.5,Exact,54,0
70953233,6307746473,2570265321,2014-09-27,4.2,Exact,1,0
70953233,6307746473,2127900793,2014-09-27,2.9,Phrase,3,0
70953233,6307746473,107333100,2014-09-27,1.8,Phrase,59,0
70953233,6307746473,662092579,2014-09-27,3.3,Exact,1,0
70953233,6307746473,2711466904,2014-09-27,1.5,Exact,13,0
70953233,6307746473,143470118,2014-09-27,1.6,Phrase,8,0
70953233,6307746473,278899252,2014-09-27,3,Phrase,17,1
70953233,6307746473,483419896,2014-09-27,2,Phrase,1,0
70953233,6307746473,658712000,2014-09-27,3.5,Exact,10,0
70953233,6307746473,4056655731,2014-09-27,1.6,Exact,1,0
70953233,6307746473,17774733869,2014-09-27,2,Broad,156,0
70953233,6307746473,3497479711,2014-09-27,1.2,Phrase,20,0
70953233,6307746473,9777366931,2014-09-27,2.7,Phrase,46,0
70953233,6307746473,5043398906,2014-09-27,3.9,Exact,18,0
70953233,7137414833,2128387693,2014-09-27,1.9,Phrase,13,0
70953233,7137414833,2712010324,2014-09-27,2.9,Exact,5,0
70953233,7137414833,61209506033,2014-09-27,1.6,Broad,13,0
70953233,7137414833,2647618062,2014-09-27,2.3,Exact,5,0
70953233,7137414833,3568254664,2014-09-27,2.6,Exact,3,0
70953233,7137414833,3913729911,2014-09-27,1.2,Exact,3,0
70953233,7137414833,3902694771,2014-09-27,2.7,Exact,7,0
70953233,7137414833,4961539845,2014-09-27,2,Exact,3,0
70953233,7137414833,24798896546,2014-09-27,2.9,Broad,19,0
70953233,7137414953,61209506153,2014-09-27,1.8,Broad,2,0
70953233,7224126353,36862837042,2014-09-27,3.2,Phrase,139,1
70953233,7224126353,36236950635,2014-09-27,3.5,Phrase,6,0
70953233,7224126353,36237162555,2014-09-27,2.3,Exact,13,0
70953233,7224126353,38172000625,2014-09-27,1.9,Exact,353,0
70953233,7137414953,24798654866,2014-09-27,2.1,Broad,7,0
70953233,7137414953,3898615611,2014-09-27,3.2,Exact,3,0
70953233,7524501353,307847531,2014-09-27,3.4,Phrase,9,0
70953233,7224126353,46946658123,2014-09-27,4.1,Exact,2,0
70953233,7137414953,4070785924,2014-09-27,3.2,Phrase,1,0
70953233,7224126353,36237162435,2014-09-27,2.4,Exact,216,1
70953233,7224126353,62310698503,2014-09-27,4.1,Phrase,8,0
70953233,7224126353,36236905035,2014-09-27,2.9,Phrase,237,2
70953233,7137414953,20522512238,2014-09-27,3.1,Exact,1,0
70953233,7224126353,36234817449,2014-09-27,3.2,Broad,42,1
70953233,7675932353,60142409555,2014-09-27,1.7,Exact,13,0
80645993,2560218113,12047256757,2014-09-27,3.4,Broad,21,1
70953233,7675932353,57205643212,2014-09-27,1.7,Broad,8,0
70953233,7524501353,3009213070,2014-09-27,1.8,Phrase,69,3
70953233,7524501353,2747008521,2014-09-27,2.8,Exact,3,0
80645993,2560218593,3790396967,2014-09-27,1.9,Phrase,3,0
70953233,7675933073,1939739405,2014-09-27,1.2,Phrase,17,1
80645993,2560218593,26089894966,2014-09-27,5.7,Broad,1,1
70953233,7626506393,20648601129,2014-09-27,1.4,Broad,3,0
80645993,2560219673,24951653743,2014-09-27,2.7,Broad,1,0
70953233,7675933073,2761764635,2014-09-27,1.5,Exact,21,0
80645993,2560218113,14917420,2014-09-27,2.3,Exact,81,4
70953233,7524501353,22349305441,2014-09-27,2,Broad,70,0
70953233,7675932353,51204122180,2014-09-27,3.3,Exact,16,0
70953233,7626506393,10857856348,2014-09-27,1.5,Phrase,2,0
70953233,7675932593,37474830597,2014-09-27,1.3,Broad,2,0
70953233,7675933073,2676850821,2014-09-27,2.1,Exact,1,0
80645993,2560218593,5329615940,2014-09-27,2.4,Phrase,1,0
80645993,2560219313,4300894837,2014-09-27,2.9,Exact,1,0
80645993,2560218113,67816867,2014-09-27,3.9,Exact,2,0
70953233,7524501353,17817412612,2014-09-27,1.4,Exact,6,0
80645993,2560218713,39366434949,2014-09-27,4.8,Broad,1,0
70953233,7675933073,38211325607,2014-09-27,1.2,Broad,18,0
70953233,7675932353,51204121820,2014-09-27,1.9,Exact,46,0
80645993,2560218593,3283670790,2014-09-27,2.6,Exact,39,1
80645993,2560218113,143648818,2014-09-27,2.7,Phrase,4,0
70953233,7675932353,53602607289,2014-09-27,1.4,Phrase,30,0
70953233,7524501353,4088297770,2014-09-27,2.1,Exact,69,0
80645993,2560218113,92800420,2014-09-27,3.2,Phrase,14,1
70953233,7626506393,10659798027,2014-09-27,1.8,Exact,3,0
70953233,7524501353,19132575607,2014-09-27,1.8,Broad,141,6
70953233,7675932353,57205643092,2014-09-27,2.3,Broad,42,0
70953233,7675932353,54913034570,2014-09-27,1.5,Phrase,19,0
80645993,2560219673,1251613708,2014-09-27,2.8,Phrase,2,0
70953233,7675933073,47620439369,2014-09-27,2,Phrase,1,0
70953233,7524501353,1030468002,2014-09-27,2.8,Exact,12,0
70953233,7524501353,17817416692,2014-09-27,1.8,Phrase,2,0
70953233,7675932473,120303021,2014-09-27,3,Exact,3,0
70953233,7626506393,12379363905,2014-09-27,2,Phrase,5,0
70953233,7675932473,13910049528,2014-09-27,2.2,Broad,22,0
70953233,7626506393,11618394302,2014-09-27,1.3,Exact,5,0
70953233,7675932473,53972427,2014-09-27,2.9,Phrase,2,0
80645993,2560219793,19569921129,2014-09-27,4.8,Broad,1,0
80645993,2560219913,18652517791,2014-09-27,2.3,Broad,1,0
80645993,2560219913,18652512991,2014-09-27,2.6,Broad,1,0
80645993,2994890633,32938943430,2014-09-27,2.7,Broad,1,0
80645993,2560219793,20062378578,2014-09-27,4.8,Broad,1,0
80645993,2994890993,38107522747,2014-09-27,3.4,Broad,1,0
80645993,2560219913,22631933,2014-09-27,3.4,Phrase,1,0
80645993,2994890153,19259241163,2014-09-27,7,Broad,1,0
80645993,2994890153,19259049763,2014-09-27,5.8,Broad,2,0
80645993,2994890633,19259238883,2014-09-27,2.4,Broad,2,1
70946033,2200048313,47868483385,2014-09-28,1.7,Broad,1,0
70946033,2200027193,14093493678,2014-09-28,2,Exact,1,1
70946153,2200091033,120778900,2014-09-28,2.1,Phrase,2,0
70946033,3074336153,31155418193,2014-09-28,1,Phrase,1,0
70946033,2200048313,33157625978,2014-09-28,3.5,Broad,1,0
70946273,3667763993,23982766157,2014-09-28,1.4,Broad,1,0
70946153,2200091033,66882167,2014-09-28,2.7,Exact,8,0
70945673,6317380433,23504371380,2014-09-28,1,Phrase,1,0
70946273,3913343273,18422920519,2014-09-28,1.4,Exact,7,0
70946033,2200013873,66425140,2014-09-28,2.4,Exact,5,0
70946033,2200013873,19130406607,2014-09-28,3.6,Broad,1,0
70946033,3074336153,31156258433,2014-09-28,1.8,Exact,1,0
70949633,3913353353,20628574938,2014-09-28,1.8,Exact,3,0
70949633,3913353233,3909425031,2014-09-28,3,Exact,1,0
70949633,3913353233,52871581553,2014-09-28,3,Broad,1,0
70949633,3913353353,28906292723,2014-09-28,2,Exact,1,0
70949633,3913353233,22317926359,2014-09-28,2.3,Broad,1,0
70949633,3913353233,52871581193,2014-09-28,2.2,Broad,2,0
70949633,3913353113,11719478752,2014-09-28,2.2,Phrase,1,0
70949633,3913353113,4388389897,2014-09-28,2.2,Exact,1,0
70949633,3913353353,43474950833,2014-09-28,2,Broad,2,0
70949633,3913353113,12117216310,2014-09-28,2.5,Exact,1,0
70949633,3913353233,1101958408,2014-09-28,3.3,Phrase,2,0
70949633,3913353113,2151991393,2014-09-28,2.3,Phrase,2,0
70949753,4883519873,39741210,2014-09-28,1.1,Exact,1,0
70949753,2200033673,25046200,2014-09-28,2.4,Exact,4,0
